num_qubits,depth,total_gates,h_gates,x_gates,y_gates,z_gates,cx_gates,cz_gates,rx_gates,ry_gates,rz_gates,measurement_gates,barriers,circuit_name,attack_type,noise_rate,sample_id,tvd,label
2,9,12,5,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_insertion,0.01,1,0.48500000000000004,1
2,9,12,5,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_insertion,0.01,2,0.52,1
2,9,12,5,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_insertion,0.02,0,0.56,1
2,9,12,5,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_insertion,0.02,1,0.585,1
2,9,12,5,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_insertion,0.02,2,0.63,1
2,9,12,5,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_insertion,0.03,0,0.5199999999999999,1
2,9,12,5,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_insertion,0.03,1,0.555,1
2,9,12,5,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_insertion,0.03,2,0.5399999999999999,1
2,9,12,5,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_insertion,0.04,0,0.565,1
2,9,12,5,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_insertion,0.04,1,0.5700000000000001,1
2,9,12,5,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_insertion,0.04,2,0.5549999999999999,1
2,9,12,5,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_insertion,0.05,0,0.5700000000000001,1
2,9,12,5,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_insertion,0.05,1,0.5549999999999999,1
2,9,12,5,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_insertion,0.05,2,0.6000000000000001,1
2,8,11,4,2,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_substitution,0.005,0,0.975,1
2,8,11,4,2,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_substitution,0.005,1,0.985,1
2,8,11,4,2,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_substitution,0.005,2,0.9949999999999999,1
2,8,11,4,2,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_substitution,0.01,0,0.96,1
2,8,11,4,2,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_substitution,0.01,1,0.97,1
2,8,11,4,2,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_substitution,0.01,2,0.9450000000000001,1
2,8,11,4,2,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_substitution,0.02,0,0.97,1
2,8,11,4,2,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_substitution,0.02,1,0.925,1
2,8,11,4,2,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_substitution,0.02,2,0.95,1
2,8,11,4,2,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_substitution,0.03,0,0.9100000000000001,1
2,8,11,4,2,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_substitution,0.03,1,0.9550000000000001,1
2,8,11,4,2,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_substitution,0.03,2,0.905,1
2,8,11,4,2,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_substitution,0.04,0,0.925,1
2,8,11,4,2,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_substitution,0.04,1,0.895,1
2,8,11,4,2,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_substitution,0.04,2,0.9099999999999999,1
2,8,11,4,2,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_substitution,0.05,0,0.89,1
2,8,11,4,2,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_substitution,0.05,1,0.86,1
2,8,11,4,2,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,gate_substitution,0.05,2,0.845,1
2,11,14,4,3,1,0,2,0,0,0,0,2,0,iswap_n2.qasm,multiple_gate_insertion,0.005,0,0.965,1
2,11,14,4,3,1,0,2,0,0,0,0,2,0,iswap_n2.qasm,multiple_gate_insertion,0.005,1,0.965,1
2,11,14,4,3,1,0,2,0,0,0,0,2,0,iswap_n2.qasm,multiple_gate_insertion,0.005,2,0.9799999999999999,1
2,11,14,4,3,1,0,2,0,0,0,0,2,0,iswap_n2.qasm,multiple_gate_insertion,0.01,0,0.99,1
2,11,14,4,3,1,0,2,0,0,0,0,2,0,iswap_n2.qasm,multiple_gate_insertion,0.01,1,0.985,1
2,11,14,4,3,1,0,2,0,0,0,0,2,0,iswap_n2.qasm,multiple_gate_insertion,0.01,2,0.92,1
2,11,14,4,3,1,0,2,0,0,0,0,2,0,iswap_n2.qasm,multiple_gate_insertion,0.02,0,0.8899999999999999,1
2,11,14,4,3,1,0,2,0,0,0,0,2,0,iswap_n2.qasm,multiple_gate_insertion,0.02,1,0.9,1
2,11,14,4,3,1,0,2,0,0,0,0,2,0,iswap_n2.qasm,multiple_gate_insertion,0.02,2,0.97,1
2,11,14,4,3,1,0,2,0,0,0,0,2,0,iswap_n2.qasm,multiple_gate_insertion,0.03,0,0.96,1
2,11,14,4,3,1,0,2,0,0,0,0,2,0,iswap_n2.qasm,multiple_gate_insertion,0.03,1,0.94,1
2,11,14,4,3,1,0,2,0,0,0,0,2,0,iswap_n2.qasm,multiple_gate_insertion,0.03,2,0.95,1
2,11,14,4,3,1,0,2,0,0,0,0,2,0,iswap_n2.qasm,multiple_gate_insertion,0.04,0,0.865,1
2,11,14,4,3,1,0,2,0,0,0,0,2,0,iswap_n2.qasm,multiple_gate_insertion,0.04,1,0.895,1
2,11,14,4,3,1,0,2,0,0,0,0,2,0,iswap_n2.qasm,multiple_gate_insertion,0.04,2,0.845,1
2,11,14,4,3,1,0,2,0,0,0,0,2,0,iswap_n2.qasm,multiple_gate_insertion,0.05,0,0.8499999999999999,1
2,11,14,4,3,1,0,2,0,0,0,0,2,0,iswap_n2.qasm,multiple_gate_insertion,0.05,1,0.83,1
2,11,14,4,3,1,0,2,0,0,0,0,2,0,iswap_n2.qasm,multiple_gate_insertion,0.05,2,0.8899999999999999,1
2,8,11,4,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,normal,0.005,0,0.025000000000000012,0
2,8,11,4,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,normal,0.005,1,0.030000000000000013,0
2,8,11,4,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,normal,0.005,2,0.015000000000000008,0
2,8,11,4,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,normal,0.01,0,0.06499999999999997,0
2,8,11,4,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,normal,0.01,1,0.04500000000000002,0
2,8,11,4,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,normal,0.01,2,0.050000000000000024,0
2,8,11,4,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,normal,0.02,0,0.11499999999999999,0
2,8,11,4,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,normal,0.02,1,0.12000000000000001,0
2,8,11,4,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,normal,0.02,2,0.15500000000000003,0
2,8,11,4,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,normal,0.03,0,0.20999999999999996,0
2,8,11,4,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,normal,0.03,1,0.165,0
2,8,11,4,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,normal,0.03,2,0.10999999999999999,0
2,8,11,4,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,normal,0.04,0,0.18999999999999995,0
2,8,11,4,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,normal,0.04,1,0.205,0
2,8,11,4,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,normal,0.04,2,0.17500000000000004,0
2,8,11,4,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,normal,0.05,0,0.24500000000000002,0
2,8,11,4,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,normal,0.05,1,0.29500000000000004,0
2,8,11,4,1,0,0,2,0,0,0,0,2,0,iswap_n2.qasm,normal,0.05,2,0.225,0
3,12,21,12,0,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_deletion,0.005,0,0.815,1
3,12,21,12,0,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_deletion,0.005,1,0.795,1
3,12,21,12,0,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_deletion,0.005,2,0.8149999999999998,1
3,12,21,12,0,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_deletion,0.01,0,0.7350000000000001,1
3,12,21,12,0,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_deletion,0.01,1,0.77,1
3,12,21,12,0,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_deletion,0.01,2,0.725,1
3,12,21,12,0,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_deletion,0.02,0,0.755,1
3,12,21,12,0,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_deletion,0.02,1,0.77,1
3,12,21,12,0,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_deletion,0.02,2,0.7200000000000001,1
3,12,21,12,0,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_deletion,0.03,0,0.7249999999999999,1
3,12,21,12,0,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_deletion,0.03,1,0.6949999999999998,1
3,12,21,12,0,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_deletion,0.03,2,0.75,1
3,12,21,12,0,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_deletion,0.04,0,0.7599999999999999,1
3,12,21,12,0,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_deletion,0.04,1,0.78,1
3,12,21,12,0,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_deletion,0.04,2,0.69,1
3,12,21,12,0,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_deletion,0.05,0,0.72,1
3,12,21,12,0,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_deletion,0.05,1,0.735,1
3,12,21,12,0,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_deletion,0.05,2,0.7000000000000001,1
3,13,23,12,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_insertion,0.005,0,0.8450000000000001,1
3,13,23,12,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_insertion,0.005,1,0.8599999999999998,1
3,13,23,12,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_insertion,0.005,2,0.8499999999999999,1
3,13,23,12,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_insertion,0.01,0,0.8049999999999999,1
3,13,23,12,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_insertion,0.01,1,0.7899999999999999,1
3,13,23,12,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_insertion,0.01,2,0.7899999999999999,1
3,13,23,12,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_insertion,0.02,0,0.79,1
3,13,23,12,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_insertion,0.02,1,0.78,1
3,13,23,12,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_insertion,0.02,2,0.7699999999999999,1
3,13,23,12,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_insertion,0.03,0,0.755,1
3,13,23,12,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_insertion,0.03,1,0.735,1
3,13,23,12,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_insertion,0.03,2,0.75,1
3,13,23,12,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_insertion,0.04,0,0.7000000000000001,1
3,13,23,12,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_insertion,0.04,1,0.735,1
3,13,23,12,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_insertion,0.04,2,0.7499999999999999,1
3,13,23,12,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_insertion,0.05,0,0.715,1
3,13,23,12,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_insertion,0.05,1,0.74,1
3,13,23,12,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_insertion,0.05,2,0.6799999999999999,1
3,12,22,12,1,0,1,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_substitution,0.005,0,0.07,1
3,12,22,12,1,0,1,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_substitution,0.005,1,0.09,1
3,12,22,12,1,0,1,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_substitution,0.005,2,0.08499999999999999,1
3,12,22,12,1,0,1,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_substitution,0.01,0,0.07500000000000001,1
3,12,22,12,1,0,1,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_substitution,0.01,1,0.11999999999999995,1
3,12,22,12,1,0,1,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_substitution,0.01,2,0.10999999999999999,1
3,12,22,12,1,0,1,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_substitution,0.02,0,0.20499999999999996,1
3,12,22,12,1,0,1,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_substitution,0.02,1,0.20999999999999996,1
3,12,22,12,1,0,1,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_substitution,0.02,2,0.265,1
3,12,22,12,1,0,1,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_substitution,0.03,0,0.33,1
3,12,22,12,1,0,1,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_substitution,0.03,1,0.31000000000000005,1
3,12,22,12,1,0,1,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_substitution,0.03,2,0.265,1
3,12,22,12,1,0,1,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_substitution,0.04,0,0.32999999999999996,1
3,12,22,12,1,0,1,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_substitution,0.04,1,0.41999999999999993,1
3,12,22,12,1,0,1,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_substitution,0.04,2,0.33499999999999996,1
3,12,22,12,1,0,1,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_substitution,0.05,0,0.4050000000000001,1
3,12,22,12,1,0,1,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_substitution,0.05,1,0.39,1
3,12,22,12,1,0,1,4,0,0,0,0,3,0,linearsolver_n3.qasm,gate_substitution,0.05,2,0.4600000000000001,1
3,13,24,13,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,multiple_gate_insertion,0.005,0,0.9949999999999999,1
3,13,24,13,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,multiple_gate_insertion,0.005,1,0.9249999999999998,1
3,13,24,13,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,multiple_gate_insertion,0.005,2,0.9599999999999999,1
3,13,24,13,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,multiple_gate_insertion,0.01,0,0.95,1
3,13,24,13,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,multiple_gate_insertion,0.01,1,0.93,1
3,13,24,13,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,multiple_gate_insertion,0.01,2,0.94,1
3,13,24,13,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,multiple_gate_insertion,0.02,0,0.8599999999999999,1
3,13,24,13,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,multiple_gate_insertion,0.02,1,0.8699999999999999,1
3,13,24,13,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,multiple_gate_insertion,0.02,2,0.8799999999999999,1
3,13,24,13,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,multiple_gate_insertion,0.03,0,0.84,1
3,13,24,13,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,multiple_gate_insertion,0.03,1,0.87,1
3,13,24,13,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,multiple_gate_insertion,0.03,2,0.8549999999999999,1
3,13,24,13,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,multiple_gate_insertion,0.04,0,0.835,1
3,13,24,13,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,multiple_gate_insertion,0.04,1,0.8250000000000001,1
3,13,24,13,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,multiple_gate_insertion,0.04,2,0.8099999999999999,1
3,13,24,13,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,multiple_gate_insertion,0.05,0,0.815,1
3,13,24,13,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,multiple_gate_insertion,0.05,1,0.8099999999999999,1
3,13,24,13,1,1,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,multiple_gate_insertion,0.05,2,0.81,1
3,12,22,12,1,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,normal,0.005,0,0.04500000000000002,0
3,12,22,12,1,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,normal,0.005,1,0.08999999999999997,0
3,12,22,12,1,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,normal,0.005,2,0.08499999999999999,0
3,12,22,12,1,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,normal,0.01,0,0.15000000000000002,0
3,12,22,12,1,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,normal,0.01,1,0.11499999999999996,0
3,12,22,12,1,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,normal,0.01,2,0.10999999999999999,0
3,12,22,12,1,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,normal,0.02,0,0.22999999999999998,0
3,12,22,12,1,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,normal,0.02,1,0.245,0
3,12,22,12,1,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,normal,0.02,2,0.19499999999999998,0
3,12,22,12,1,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,normal,0.03,0,0.3,0
3,12,22,12,1,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,normal,0.03,1,0.30999999999999994,0
3,12,22,12,1,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,normal,0.03,2,0.285,0
3,12,22,12,1,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,normal,0.04,0,0.43,0
3,12,22,12,1,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,normal,0.04,1,0.27999999999999997,0
3,12,22,12,1,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,normal,0.04,2,0.34500000000000003,0
3,12,22,12,1,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,normal,0.05,0,0.42,0
3,12,22,12,1,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,normal,0.05,1,0.43499999999999994,0
3,12,22,12,1,0,0,4,0,0,0,0,3,0,linearsolver_n3.qasm,normal,0.05,2,0.445,0
5,5,15,8,0,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_deletion,0.005,0,0.495,1
5,5,15,8,0,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_deletion,0.005,1,0.515,1
5,5,15,8,0,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_deletion,0.005,2,0.51,1
5,5,15,8,0,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_deletion,0.01,0,0.53,1
5,5,15,8,0,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_deletion,0.01,1,0.52,1
5,5,15,8,0,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_deletion,0.01,2,0.535,1
5,5,15,8,0,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_deletion,0.02,0,0.5050000000000001,1
5,5,15,8,0,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_deletion,0.02,1,0.59,1
5,5,15,8,0,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_deletion,0.02,2,0.5650000000000001,1
5,5,15,8,0,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_deletion,0.03,0,0.585,1
5,5,15,8,0,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_deletion,0.03,1,0.6100000000000001,1
5,5,15,8,0,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_deletion,0.03,2,0.55,1
5,5,15,8,0,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_deletion,0.04,0,0.62,1
5,5,15,8,0,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_deletion,0.04,1,0.6699999999999999,1
5,5,15,8,0,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_deletion,0.04,2,0.575,1
5,5,15,8,0,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_deletion,0.05,0,0.5700000000000001,1
5,5,15,8,0,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_deletion,0.05,1,0.59,1
5,5,15,8,0,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_deletion,0.05,2,0.545,1
5,5,17,9,0,1,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_insertion,0.005,0,0.9999999999999999,1
5,5,17,9,0,1,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_insertion,0.005,1,0.99,1
5,5,17,9,0,1,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_insertion,0.005,2,0.9999999999999999,1
5,5,17,9,0,1,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_insertion,0.01,0,0.9999999999999999,1
5,5,17,9,0,1,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_insertion,0.01,1,0.995,1
5,5,17,9,0,1,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_insertion,0.01,2,0.9849999999999999,1
5,5,17,9,0,1,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_insertion,0.02,0,0.9599999999999999,1
5,5,17,9,0,1,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_insertion,0.02,1,0.97,1
5,5,17,9,0,1,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_insertion,0.02,2,0.955,1
5,5,17,9,0,1,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_insertion,0.03,0,0.97,1
5,5,17,9,0,1,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_insertion,0.03,1,0.965,1
5,5,17,9,0,1,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_insertion,0.03,2,0.975,1
5,5,17,9,0,1,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_insertion,0.04,0,0.975,1
5,5,17,9,0,1,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_insertion,0.04,1,0.9499999999999998,1
5,5,17,9,0,1,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_insertion,0.04,2,0.9650000000000001,1
5,5,17,9,0,1,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_insertion,0.05,0,0.965,1
5,5,17,9,0,1,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_insertion,0.05,1,0.965,1
5,5,17,9,0,1,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_insertion,0.05,2,0.9249999999999999,1
5,5,16,8,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_substitution,0.005,0,0.52,1
5,5,16,8,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_substitution,0.005,1,0.515,1
5,5,16,8,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_substitution,0.005,2,0.54,1
5,5,16,8,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_substitution,0.01,0,0.49,1
5,5,16,8,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_substitution,0.01,1,0.46,1
5,5,16,8,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_substitution,0.01,2,0.475,1
5,5,16,8,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_substitution,0.02,0,0.545,1
5,5,16,8,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_substitution,0.02,1,0.565,1
5,5,16,8,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_substitution,0.02,2,0.515,1
5,5,16,8,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_substitution,0.03,0,0.5449999999999999,1
5,5,16,8,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_substitution,0.03,1,0.55,1
5,5,16,8,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_substitution,0.03,2,0.56,1
5,5,16,8,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_substitution,0.04,0,0.5399999999999999,1
5,5,16,8,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_substitution,0.04,1,0.545,1
5,5,16,8,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_substitution,0.04,2,0.5950000000000001,1
5,5,16,8,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_substitution,0.05,0,0.54,1
5,5,16,8,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_substitution,0.05,1,0.6299999999999999,1
5,5,16,8,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,gate_substitution,0.05,2,0.5650000000000001,1
5,6,19,11,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,multiple_gate_insertion,0.005,0,0.98,1
5,6,19,11,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,multiple_gate_insertion,0.005,1,0.9950000000000001,1
5,6,19,11,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,multiple_gate_insertion,0.005,2,0.995,1
5,6,19,11,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,multiple_gate_insertion,0.01,0,1.0,1
5,6,19,11,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,multiple_gate_insertion,0.01,1,0.9899999999999999,1
5,6,19,11,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,multiple_gate_insertion,0.01,2,0.99,1
5,6,19,11,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,multiple_gate_insertion,0.02,0,0.985,1
5,6,19,11,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,multiple_gate_insertion,0.02,1,0.975,1
5,6,19,11,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,multiple_gate_insertion,0.02,2,0.99,1
5,6,19,11,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,multiple_gate_insertion,0.03,0,0.9600000000000002,1
5,6,19,11,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,multiple_gate_insertion,0.03,1,0.9349999999999998,1
5,6,19,11,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,multiple_gate_insertion,0.03,2,0.98,1
5,6,19,11,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,multiple_gate_insertion,0.04,0,0.95,1
5,6,19,11,1,0,0,2,0,0,0,0,5,0,lpn_n5.qasm,multiple_gate_insertion,0.04,1,0.97,1
